session_id,target_url,tc_string,purposeConsents_1,purposeConsents_2,purposeConsents_3,purposeConsents_4,purposeConsents_5,purposeConsents_6,purposeConsents_7,purposeConsents_8,purposeConsents_9,purposeConsents_10,purposeLegitimateInterests_1,purposeLegitimateInterests_2,purposeLegitimateInterests_3,purposeLegitimateInterests_4,purposeLegitimateInterests_5,purposeLegitimateInterests_6,purposeLegitimateInterests_7,purposeLegitimateInterests_8,purposeLegitimateInterests_9,purposeLegitimateInterests_10,publisherConsents_1,publisherConsents_2,publisherConsents_3,publisherConsents_4,publisherConsents_5,publisherConsents_6,publisherConsents_7,publisherConsents_8,publisherConsents_9,publisherConsents_10,publisherLegitimateInterests_1,publisherLegitimateInterests_2,publisherLegitimateInterests_3,publisherLegitimateInterests_4,publisherLegitimateInterests_5,publisherLegitimateInterests_6,publisherLegitimateInterests_7,publisherLegitimateInterests_8,publisherLegitimateInterests_9,publisherLegitimateInterests_10
90c313a8-c4e1-45be-a1a9-fc83584b4e05,http://advanced-systemcare-ultimate.softonic.vn,CPp9AAAPp9AAAAHABBENC-CgAAAAAAAAAAiQAAAAAAEkoAMAAQSpDQAYAAglSKgAwABBKkpABgACCVI6ADAAEEqSEAGAAIJUhIAMAAQSpEQAYAAglSMgAwABBKkA.YAAAAAAAAAAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90c313a8-c4e1-45be-a1a9-fc83584b4e05,http://advanced-systemcare-ultimate.softonic.vn,CPp9AAAPp9AAAAHABBENC-CgAAAAAAAAAAiQAAAAAAEkoAMAAQSpDQAYAAglSKgAwABBKkpABgACCVI6ADAAEEqSEAGAAIJUhIAMAAQSpEQAYAAglSMgAwABBKkA.YAAAAAAAAAAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90c313a8-c4e1-45be-a1a9-fc83584b4e05,http://advanced-systemcare-ultimate.softonic.vn,CPp9AAAPp9AAAAHABBENC-CgAAAAAAAAAAiQAAAAAAEkoAMAAQSpDQAYAAglSKgAwABBKkpABgACCVI6ADAAEEqSEAGAAIJUhIAMAAQSpEQAYAAglSMgAwABBKkA.YAAAAAAAAAAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90c313a8-c4e1-45be-a1a9-fc83584b4e05,http://advanced-systemcare-ultimate.softonic.vn,CPp9AAAPp9AAAAHABBENC-CgAAAAAAAAAAiQAAAAAAEkoAMAAQSpDQAYAAglSKgAwABBKkpABgACCVI6ADAAEEqSEAGAAIJUhIAMAAQSpEQAYAAglSMgAwABBKkA.YAAAAAAAAAAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90c313a8-c4e1-45be-a1a9-fc83584b4e05,http://advanced-systemcare-ultimate.softonic.vn,CPp9AAAPp9AAAAHABBENC-CgAAAAAAAAAAiQAAAAAAEkoAMAAQSpDQAYAAglSKgAwABBKkpABgACCVI6ADAAEEqSEAGAAIJUhIAMAAQSpEQAYAAglSMgAwABBKkA.YAAAAAAAAAAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
911a8260-0b74-460b-b2b9-1e5d179ed2d6,http://the-forest.softonic.jp,CPp9AAAPp9AAAAHABBENC-CgAAAAAAAAAAiQAAAAAAEkoAMAAQSpDQAYAAglSKgAwABBKkpABgACCVI6ADAAEEqSEAGAAIJUhIAMAAQSpEQAYAAglSMgAwABBKkA.YAAAAAAAAAAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
911a8260-0b74-460b-b2b9-1e5d179ed2d6,http://the-forest.softonic.jp,CPp9AAAPp9AAAAHABBENC-CgAAAAAAAAAAiQAAAAAAEkoAMAAQSpDQAYAAglSKgAwABBKkpABgACCVI6ADAAEEqSEAGAAIJUhIAMAAQSpEQAYAAglSMgAwABBKkA.YAAAAAAAAAAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
911a8260-0b74-460b-b2b9-1e5d179ed2d6,http://the-forest.softonic.jp,CPp9AAAPp9AAAAHABBENC-CgAAAAAAAAAAiQAAAAAAEkoAMAAQSpDQAYAAglSKgAwABBKkpABgACCVI6ADAAEEqSEAGAAIJUhIAMAAQSpEQAYAAglSMgAwABBKkA.YAAAAAAAAAAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
911a8260-0b74-460b-b2b9-1e5d179ed2d6,http://the-forest.softonic.jp,CPp9AAAPp9AAAAHABBENC-CgAAAAAAAAAAiQAAAAAAEkoAMAAQSpDQAYAAglSKgAwABBKkpABgACCVI6ADAAEEqSEAGAAIJUhIAMAAQSpEQAYAAglSMgAwABBKkA.YAAAAAAAAAAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
911a8260-0b74-460b-b2b9-1e5d179ed2d6,http://the-forest.softonic.jp,CPp9AAAPp9AAAAHABBENC-CgAAAAAAAAAAiQAAAAAAEkoAMAAQSpDQAYAAglSKgAwABBKkpABgACCVI6ADAAEEqSEAGAAIJUhIAMAAQSpEQAYAAglSMgAwABBKkA.YAAAAAAAAAAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
911a8260-0b74-460b-b2b9-1e5d179ed2d6,http://the-forest.softonic.jp,CPp9AAAPp9AAAAHABBENC-CgAAAAAAAAAAiQAAAAAAEkoAMAAQSpDQAYAAglSKgAwABBKkpABgACCVI6ADAAEEqSEAGAAIJUhIAMAAQSpEQAYAAglSMgAwABBKkA.YAAAAAAAAAAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
911a8260-0b74-460b-b2b9-1e5d179ed2d6,http://the-forest.softonic.jp,CPp9AAAPp9AAAAHABBENC-CgAAAAAAAAAAiQAAAAAAEkoAMAAQSpDQAYAAglSKgAwABBKkpABgACCVI6ADAAEEqSEAGAAIJUhIAMAAQSpEQAYAAglSMgAwABBKkA.YAAAAAAAAAAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
911a8260-0b74-460b-b2b9-1e5d179ed2d6,http://the-forest.softonic.jp,CPp9AAAPp9AAAAHABBENC-CgAAAAAAAAAAiQAAAAAAEkoAMAAQSpDQAYAAglSKgAwABBKkpABgACCVI6ADAAEEqSEAGAAIJUhIAMAAQSpEQAYAAglSMgAwABBKkA.YAAAAAAAAAAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
911a8260-0b74-460b-b2b9-1e5d179ed2d6,http://the-forest.softonic.jp,CPp9AAAPp9AAAAHABBENC-CgAAAAAAAAAAiQAAAAAAEkoAMAAQSpDQAYAAglSKgAwABBKkpABgACCVI6ADAAEEqSEAGAAIJUhIAMAAQSpEQAYAAglSMgAwABBKkA.YAAAAAAAAAAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
911a8260-0b74-460b-b2b9-1e5d179ed2d6,http://the-forest.softonic.jp,CPp9AAAPp9AAAAHABBENC-CgAAAAAAAAAAiQAAAAAAEkoAMAAQSpDQAYAAglSKgAwABBKkpABgACCVI6ADAAEEqSEAGAAIJUhIAMAAQSpEQAYAAglSMgAwABBKkA.YAAAAAAAAAAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
911a8260-0b74-460b-b2b9-1e5d179ed2d6,http://the-forest.softonic.jp,CPp9AAAPp9AAAAHABBENC-CgAAAAAAAAAAiQAAAAAAEkoAMAAQSpDQAYAAglSKgAwABBKkpABgACCVI6ADAAEEqSEAGAAIJUhIAMAAQSpEQAYAAglSMgAwABBKkA.YAAAAAAAAAAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
911a8260-0b74-460b-b2b9-1e5d179ed2d6,http://the-forest.softonic.jp,CPp9AAAPp9AAAAHABBENC-CgAAAAAAAAAAiQAAAAAAEkoAMAAQSpDQAYAAglSKgAwABBKkpABgACCVI6ADAAEEqSEAGAAIJUhIAMAAQSpEQAYAAglSMgAwABBKkA.YAAAAAAAAAAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
911a8260-0b74-460b-b2b9-1e5d179ed2d6,http://the-forest.softonic.jp,CPp9AAAPp9AAAAHABBENC-CgAAAAAAAAAAiQAAAAAAEkoAMAAQSpDQAYAAglSKgAwABBKkpABgACCVI6ADAAEEqSEAGAAIJUhIAMAAQSpEQAYAAglSMgAwABBKkA.YAAAAAAAAAAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
911a8260-0b74-460b-b2b9-1e5d179ed2d6,http://the-forest.softonic.jp,CPp9AAAPp9AAAAHABBENC-CgAAAAAAAAAAiQAAAAAAEkoAMAAQSpDQAYAAglSKgAwABBKkpABgACCVI6ADAAEEqSEAGAAIJUhIAMAAQSpEQAYAAglSMgAwABBKkA.YAAAAAAAAAAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
911a8260-0b74-460b-b2b9-1e5d179ed2d6,http://the-forest.softonic.jp,CPp9AAAPp9AAAAHABBENC-CgAAAAAAAAAAiQAAAAAAEkoAMAAQSpDQAYAAglSKgAwABBKkpABgACCVI6ADAAEEqSEAGAAIJUhIAMAAQSpEQAYAAglSMgAwABBKkA.YAAAAAAAAAAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
911a8260-0b74-460b-b2b9-1e5d179ed2d6,http://the-forest.softonic.jp,CPp9AAAPp9AAAAHABBENC-CgAAAAAAAAAAiQAAAAAAEkoAMAAQSpDQAYAAglSKgAwABBKkpABgACCVI6ADAAEEqSEAGAAIJUhIAMAAQSpEQAYAAglSMgAwABBKkA.YAAAAAAAAAAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
921a7307-b62b-414c-9481-66572914a175,http://the-sims-2.fr.softonic.com,CPp9AAAPp9AAAAHABBENC-CgAAAAAAAAAAiQAAAAAAEkoAMAAQSpDQAYAAglSKgAwABBKkpABgACCVI6ADAAEEqSEAGAAIJUhIAMAAQSpEQAYAAglSMgAwABBKkA.YAAAAAAAAAAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
921a7307-b62b-414c-9481-66572914a175,http://the-sims-2.fr.softonic.com,CPp9AAAPp9AAAAHABBENC-CgAAAAAAAAAAiQAAAAAAEkoAMAAQSpDQAYAAglSKgAwABBKkpABgACCVI6ADAAEEqSEAGAAIJUhIAMAAQSpEQAYAAglSMgAwABBKkA.YAAAAAAAAAAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
921a7307-b62b-414c-9481-66572914a175,http://the-sims-2.fr.softonic.com,CPp9AAAPp9AAAAHABBENC-CgAAAAAAAAAAiQAAAAAAEkoAMAAQSpDQAYAAglSKgAwABBKkpABgACCVI6ADAAEEqSEAGAAIJUhIAMAAQSpEQAYAAglSMgAwABBKkA.YAAAAAAAAAAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
921a7307-b62b-414c-9481-66572914a175,http://the-sims-2.fr.softonic.com,CPp9AAAPp9AAAAHABBENC-CgAAAAAAAAAAiQAAAAAAEkoAMAAQSpDQAYAAglSKgAwABBKkpABgACCVI6ADAAEEqSEAGAAIJUhIAMAAQSpEQAYAAglSMgAwABBKkA.YAAAAAAAAAAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
921a7307-b62b-414c-9481-66572914a175,http://the-sims-2.fr.softonic.com,CPp9AAAPp9AAAAHABBENC-CgAAAAAAAAAAiQAAAAAAEkoAMAAQSpDQAYAAglSKgAwABBKkpABgACCVI6ADAAEEqSEAGAAIJUhIAMAAQSpEQAYAAglSMgAwABBKkA.YAAAAAAAAAAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
921a7307-b62b-414c-9481-66572914a175,http://the-sims-2.fr.softonic.com,CPp9AAAPp9AAAAHABBENC-CgAAAAAAAAAAiQAAAAAAEkoAMAAQSpDQAYAAglSKgAwABBKkpABgACCVI6ADAAEEqSEAGAAIJUhIAMAAQSpEQAYAAglSMgAwABBKkA.YAAAAAAAAAAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
921a7307-b62b-414c-9481-66572914a175,http://the-sims-2.fr.softonic.com,CPp9AAAPp9AAAAHABBENC-CgAAAAAAAAAAiQAAAAAAEkoAMAAQSpDQAYAAglSKgAwABBKkpABgACCVI6ADAAEEqSEAGAAIJUhIAMAAQSpEQAYAAglSMgAwABBKkA.YAAAAAAAAAAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
921a7307-b62b-414c-9481-66572914a175,http://the-sims-2.fr.softonic.com,CPp9AAAPp9AAAAHABBENC-CgAAAAAAAAAAiQAAAAAAEkoAMAAQSpDQAYAAglSKgAwABBKkpABgACCVI6ADAAEEqSEAGAAIJUhIAMAAQSpEQAYAAglSMgAwABBKkA.YAAAAAAAAAAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
921a7307-b62b-414c-9481-66572914a175,http://the-sims-2.fr.softonic.com,CPp9AAAPp9AAAAHABBENC-CgAAAAAAAAAAiQAAAAAAEkoAMAAQSpDQAYAAglSKgAwABBKkpABgACCVI6ADAAEEqSEAGAAIJUhIAMAAQSpEQAYAAglSMgAwABBKkA.YAAAAAAAAAAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
921a7307-b62b-414c-9481-66572914a175,http://the-sims-2.fr.softonic.com,CPp9AAAPp9AAAAHABBENC-CgAAAAAAAAAAiQAAAAAAEkoAMAAQSpDQAYAAglSKgAwABBKkpABgACCVI6ADAAEEqSEAGAAIJUhIAMAAQSpEQAYAAglSMgAwABBKkA.YAAAAAAAAAAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
921a7307-b62b-414c-9481-66572914a175,http://the-sims-2.fr.softonic.com,CPp9AAAPp9AAAAHABBENC-CgAAAAAAAAAAiQAAAAAAEkoAMAAQSpDQAYAAglSKgAwABBKkpABgACCVI6ADAAEEqSEAGAAIJUhIAMAAQSpEQAYAAglSMgAwABBKkA.YAAAAAAAAAAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
921a7307-b62b-414c-9481-66572914a175,http://the-sims-2.fr.softonic.com,CPp9AAAPp9AAAAHABBENC-CgAAAAAAAAAAiQAAAAAAEkoAMAAQSpDQAYAAglSKgAwABBKkpABgACCVI6ADAAEEqSEAGAAIJUhIAMAAQSpEQAYAAglSMgAwABBKkA.YAAAAAAAAAAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
921a7307-b62b-414c-9481-66572914a175,http://the-sims-2.fr.softonic.com,CPp9AAAPp9AAAAHABBENC-CgAAAAAAAAAAiQAAAAAAEkoAMAAQSpDQAYAAglSKgAwABBKkpABgACCVI6ADAAEEqSEAGAAIJUhIAMAAQSpEQAYAAglSMgAwABBKkA.YAAAAAAAAAAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
921a7307-b62b-414c-9481-66572914a175,http://the-sims-2.fr.softonic.com,CPp9AAAPp9AAAAHABBENC-CgAAAAAAAAAAiQAAAAAAEkoAMAAQSpDQAYAAglSKgAwABBKkpABgACCVI6ADAAEEqSEAGAAIJUhIAMAAQSpEQAYAAglSMgAwABBKkA.YAAAAAAAAAAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
921a7307-b62b-414c-9481-66572914a175,http://the-sims-2.fr.softonic.com,CPp9AAAPp9AAAAHABBENC-CgAAAAAAAAAAiQAAAAAAEkoAMAAQSpDQAYAAglSKgAwABBKkpABgACCVI6ADAAEEqSEAGAAIJUhIAMAAQSpEQAYAAglSMgAwABBKkA.YAAAAAAAAAAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9261d25a-8050-4d47-84ac-c664cf6741a3,http://amazon-mobile.softonic-id.com,CPp9AAAPp9AAAAHABBENC-CgAAAAAAAAAAiQAAAAAAEkoAMAAQSpDQAYAAglSKgAwABBKkpABgACCVI6ADAAEEqSEAGAAIJUhIAMAAQSpEQAYAAglSMgAwABBKkA.YAAAAAAAAAAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9261d25a-8050-4d47-84ac-c664cf6741a3,http://amazon-mobile.softonic-id.com,CPp9AAAPp9AAAAHABBENC-CgAAAAAAAAAAiQAAAAAAEkoAMAAQSpDQAYAAglSKgAwABBKkpABgACCVI6ADAAEEqSEAGAAIJUhIAMAAQSpEQAYAAglSMgAwABBKkA.YAAAAAAAAAAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9261d25a-8050-4d47-84ac-c664cf6741a3,http://amazon-mobile.softonic-id.com,CPp9AAAPp9AAAAHABBENC-CgAAAAAAAAAAiQAAAAAAEkoAMAAQSpDQAYAAglSKgAwABBKkpABgACCVI6ADAAEEqSEAGAAIJUhIAMAAQSpEQAYAAglSMgAwABBKkA.YAAAAAAAAAAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9261d25a-8050-4d47-84ac-c664cf6741a3,http://amazon-mobile.softonic-id.com,CPp9AAAPp9AAAAHABBENC-CgAAAAAAAAAAiQAAAAAAEkoAMAAQSpDQAYAAglSKgAwABBKkpABgACCVI6ADAAEEqSEAGAAIJUhIAMAAQSpEQAYAAglSMgAwABBKkA.YAAAAAAAAAAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9261d25a-8050-4d47-84ac-c664cf6741a3,http://amazon-mobile.softonic-id.com,CPp9AAAPp9AAAAHABBENC-CgAAAAAAAAAAiQAAAAAAEkoAMAAQSpDQAYAAglSKgAwABBKkpABgACCVI6ADAAEEqSEAGAAIJUhIAMAAQSpEQAYAAglSMgAwABBKkA.YAAAAAAAAAAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9261d25a-8050-4d47-84ac-c664cf6741a3,http://amazon-mobile.softonic-id.com,CPp9AAAPp9AAAAHABBENC-CgAAAAAAAAAAiQAAAAAAEkoAMAAQSpDQAYAAglSKgAwABBKkpABgACCVI6ADAAEEqSEAGAAIJUhIAMAAQSpEQAYAAglSMgAwABBKkA.YAAAAAAAAAAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9261d25a-8050-4d47-84ac-c664cf6741a3,http://amazon-mobile.softonic-id.com,CPp9AAAPp9AAAAHABBENC-CgAAAAAAAAAAiQAAAAAAEkoAMAAQSpDQAYAAglSKgAwABBKkpABgACCVI6ADAAEEqSEAGAAIJUhIAMAAQSpEQAYAAglSMgAwABBKkA.YAAAAAAAAAAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9261d25a-8050-4d47-84ac-c664cf6741a3,http://amazon-mobile.softonic-id.com,CPp9AAAPp9AAAAHABBENC-CgAAAAAAAAAAiQAAAAAAEkoAMAAQSpDQAYAAglSKgAwABBKkpABgACCVI6ADAAEEqSEAGAAIJUhIAMAAQSpEQAYAAglSMgAwABBKkA.YAAAAAAAAAAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9261d25a-8050-4d47-84ac-c664cf6741a3,http://amazon-mobile.softonic-id.com,CPp9AAAPp9AAAAHABBENC-CgAAAAAAAAAAiQAAAAAAEkoAMAAQSpDQAYAAglSKgAwABBKkpABgACCVI6ADAAEEqSEAGAAIJUhIAMAAQSpEQAYAAglSMgAwABBKkA.YAAAAAAAAAAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93dbefcf-46f6-4248-995f-10db4649572c,http://dekart-private-disk-2-10.en.softonic.com,CPp9AAAPp9AAAAHABBENC-CgAAAAAAAAAAiQAAAAAAEkoAMAAQSpDQAYAAglSKgAwABBKkpABgACCVI6ADAAEEqSEAGAAIJUhIAMAAQSpEQAYAAglSMgAwABBKkA.YAAAAAAAAAAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93dbefcf-46f6-4248-995f-10db4649572c,http://dekart-private-disk-2-10.en.softonic.com,CPp9AAAPp9AAAAHABBENC-CgAAAAAAAAAAiQAAAAAAEkoAMAAQSpDQAYAAglSKgAwABBKkpABgACCVI6ADAAEEqSEAGAAIJUhIAMAAQSpEQAYAAglSMgAwABBKkA.YAAAAAAAAAAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93dbefcf-46f6-4248-995f-10db4649572c,http://dekart-private-disk-2-10.en.softonic.com,CPp9AAAPp9AAAAHABBENC-CgAAAAAAAAAAiQAAAAAAEkoAMAAQSpDQAYAAglSKgAwABBKkpABgACCVI6ADAAEEqSEAGAAIJUhIAMAAQSpEQAYAAglSMgAwABBKkA.YAAAAAAAAAAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93dbefcf-46f6-4248-995f-10db4649572c,http://dekart-private-disk-2-10.en.softonic.com,CPp9AAAPp9AAAAHABBENC-CgAAAAAAAAAAiQAAAAAAEkoAMAAQSpDQAYAAglSKgAwABBKkpABgACCVI6ADAAEEqSEAGAAIJUhIAMAAQSpEQAYAAglSMgAwABBKkA.YAAAAAAAAAAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93dbefcf-46f6-4248-995f-10db4649572c,http://dekart-private-disk-2-10.en.softonic.com,CPp9AAAPp9AAAAHABBENC-CgAAAAAAAAAAiQAAAAAAEkoAMAAQSpDQAYAAglSKgAwABBKkpABgACCVI6ADAAEEqSEAGAAIJUhIAMAAQSpEQAYAAglSMgAwABBKkA.YAAAAAAAAAAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93dbefcf-46f6-4248-995f-10db4649572c,http://dekart-private-disk-2-10.en.softonic.com,CPp9AAAPp9AAAAHABBENC-CgAAAAAAAAAAiQAAAAAAEkoAMAAQSpDQAYAAglSKgAwABBKkpABgACCVI6ADAAEEqSEAGAAIJUhIAMAAQSpEQAYAAglSMgAwABBKkA.YAAAAAAAAAAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93dbefcf-46f6-4248-995f-10db4649572c,http://dekart-private-disk-2-10.en.softonic.com,CPp9AAAPp9AAAAHABBENC-CgAAAAAAAAAAiQAAAAAAEkoAMAAQSpDQAYAAglSKgAwABBKkpABgACCVI6ADAAEEqSEAGAAIJUhIAMAAQSpEQAYAAglSMgAwABBKkA.YAAAAAAAAAAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93dbefcf-46f6-4248-995f-10db4649572c,http://dekart-private-disk-2-10.en.softonic.com,CPp9AAAPp9AAAAHABBENC-CgAAAAAAAAAAiQAAAAAAEkoAMAAQSpDQAYAAglSKgAwABBKkpABgACCVI6ADAAEEqSEAGAAIJUhIAMAAQSpEQAYAAglSMgAwABBKkA.YAAAAAAAAAAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
